X,Y
436491.7,4849987
436496.6,4849987
436501.6,4849987
436506.5,4849987
436511.4,4849987
436516.4,4849987
436521.3,4849987
436526.2,4849987
436531.2,4849987
436536.1,4849987
436541,4849987
436546,4849987
436550.9,4849987
436555.8,4849987
436560.8,4849987
436565.7,4849987
436570.6,4849987
436575.6,4849987
436580.5,4849987
436585.4,4849987
436314.1,4849982
436319.1,4849982
436324,4849982
436328.9,4849982
436333.9,4849982
436338.8,4849982
436343.7,4849982
436348.7,4849982
436353.6,4849982
436358.5,4849982
436363.5,4849982
436368.4,4849982
436373.3,4849982
436378.3,4849982
436383.2,4849982
436388.1,4849982
436393.1,4849982
436398,4849982
436402.9,4849982
436407.9,4849982
436412.8,4849982
436417.7,4849982
436422.7,4849982
436427.6,4849982
436432.5,4849982
436437.4,4849982
436442.4,4849982
436447.3,4849982
436452.2,4849982
436457.2,4849982
436462.1,4849982
436467,4849982
436472,4849982
436476.9,4849982
436481.8,4849982
436486.8,4849982
436491.7,4849982
436496.6,4849982
436501.6,4849982
436506.5,4849982
436511.4,4849982
436516.4,4849982
436521.3,4849982
436526.2,4849982
436531.2,4849982
436536.1,4849982
436541,4849982
436546,4849982
436550.9,4849982
436555.8,4849982
436560.8,4849982
436565.7,4849982
436570.6,4849982
436575.6,4849982
436580.5,4849982
436585.4,4849982
436314.1,4849977
436319.1,4849977
436324,4849977
436328.9,4849977
436333.9,4849977
436338.8,4849977
436343.7,4849977
436348.7,4849977
436353.6,4849977
436358.5,4849977
436363.5,4849977
436368.4,4849977
436373.3,4849977
436378.3,4849977
436383.2,4849977
436388.1,4849977
436393.1,4849977
436398,4849977
436402.9,4849977
436407.9,4849977
436412.8,4849977
436417.7,4849977
436422.7,4849977
436427.6,4849977
436432.5,4849977
436437.4,4849977
436442.4,4849977
436447.3,4849977
436452.2,4849977
436457.2,4849977
436462.1,4849977
436467,4849977
436472,4849977
436476.9,4849977
436481.8,4849977
436486.8,4849977
436491.7,4849977
436496.6,4849977
436501.6,4849977
436506.5,4849977
436511.4,4849977
436516.4,4849977
436521.3,4849977
436526.2,4849977
436531.2,4849977
436536.1,4849977
436541,4849977
436546,4849977
436550.9,4849977
436555.8,4849977
436560.8,4849977
436565.7,4849977
436570.6,4849977
436575.6,4849977
436580.5,4849977
436585.4,4849977
436314.1,4849972
436319.1,4849972
436324,4849972
436328.9,4849972
436333.9,4849972
436338.8,4849972
436343.7,4849972
436348.7,4849972
436353.6,4849972
436358.5,4849972
436363.5,4849972
436368.4,4849972
436373.3,4849972
436378.3,4849972
436383.2,4849972
436388.1,4849972
436393.1,4849972
436398,4849972
436402.9,4849972
436407.9,4849972
436412.8,4849972
436417.7,4849972
436422.7,4849972
436427.6,4849972
436432.5,4849972
436437.4,4849972
436442.4,4849972
436447.3,4849972
436452.2,4849972
436457.2,4849972
436462.1,4849972
436467,4849972
436472,4849972
436476.9,4849972
436481.8,4849972
436486.8,4849972
436491.7,4849972
436496.6,4849972
436501.6,4849972
436506.5,4849972
436511.4,4849972
436516.4,4849972
436521.3,4849972
436526.2,4849972
436531.2,4849972
436536.1,4849972
436541,4849972
436546,4849972
436550.9,4849972
436555.8,4849972
436560.8,4849972
436565.7,4849972
436570.6,4849972
436575.6,4849972
436580.5,4849972
436314.1,4849967
436319.1,4849967
436324,4849967
436328.9,4849967
436333.9,4849967
436338.8,4849967
436343.7,4849967
436348.7,4849967
436353.6,4849967
436358.5,4849967
436363.5,4849967
436368.4,4849967
436373.3,4849967
436378.3,4849967
436383.2,4849967
436388.1,4849967
436393.1,4849967
436398,4849967
436402.9,4849967
436407.9,4849967
436412.8,4849967
436417.7,4849967
436422.7,4849967
436427.6,4849967
436432.5,4849967
436437.4,4849967
436442.4,4849967
436447.3,4849967
436452.2,4849967
436457.2,4849967
436462.1,4849967
436467,4849967
436472,4849967
436476.9,4849967
436481.8,4849967
436486.8,4849967
436491.7,4849967
436496.6,4849967
436501.6,4849967
436506.5,4849967
436511.4,4849967
436516.4,4849967
436521.3,4849967
436526.2,4849967
436531.2,4849967
436536.1,4849967
436541,4849967
436546,4849967
436550.9,4849967
436555.8,4849967
436560.8,4849967
436565.7,4849967
436570.6,4849967
436575.6,4849967
436580.5,4849967
436314.1,4849962
436319.1,4849962
436324,4849962
436328.9,4849962
436333.9,4849962
436338.8,4849962
436343.7,4849962
436348.7,4849962
436353.6,4849962
436358.5,4849962
436363.5,4849962
436368.4,4849962
436373.3,4849962
436378.3,4849962
436383.2,4849962
436388.1,4849962
436393.1,4849962
436398,4849962
436402.9,4849962
436407.9,4849962
436412.8,4849962
436417.7,4849962
436422.7,4849962
436427.6,4849962
436432.5,4849962
436437.4,4849962
436442.4,4849962
436447.3,4849962
436452.2,4849962
436457.2,4849962
436462.1,4849962
436467,4849962
436472,4849962
436476.9,4849962
436481.8,4849962
436486.8,4849962
436491.7,4849962
436496.6,4849962
436501.6,4849962
436506.5,4849962
436511.4,4849962
436516.4,4849962
436521.3,4849962
436526.2,4849962
436531.2,4849962
436536.1,4849962
436541,4849962
436546,4849962
436550.9,4849962
436555.8,4849962
436560.8,4849962
436565.7,4849962
436570.6,4849962
436575.6,4849962
436580.5,4849962
436314.1,4849957
436319.1,4849957
436324,4849957
436328.9,4849957
436333.9,4849957
436338.8,4849957
436343.7,4849957
436348.7,4849957
436353.6,4849957
436358.5,4849957
436363.5,4849957
436368.4,4849957
436373.3,4849957
436378.3,4849957
436383.2,4849957
436388.1,4849957
436393.1,4849957
436398,4849957
436402.9,4849957
436407.9,4849957
436412.8,4849957
436417.7,4849957
436422.7,4849957
436427.6,4849957
436432.5,4849957
436437.4,4849957
436442.4,4849957
436447.3,4849957
436452.2,4849957
436457.2,4849957
436462.1,4849957
436467,4849957
436472,4849957
436476.9,4849957
436481.8,4849957
436486.8,4849957
436491.7,4849957
436496.6,4849957
436501.6,4849957
436506.5,4849957
436511.4,4849957
436516.4,4849957
436521.3,4849957
436526.2,4849957
436531.2,4849957
436536.1,4849957
436541,4849957
436546,4849957
436550.9,4849957
436555.8,4849957
436560.8,4849957
436565.7,4849957
436570.6,4849957
436575.6,4849957
436580.5,4849957
436314.1,4849952
436319.1,4849952
436324,4849952
436328.9,4849952
436333.9,4849952
436338.8,4849952
436343.7,4849952
436348.7,4849952
436353.6,4849952
436358.5,4849952
436363.5,4849952
436368.4,4849952
436373.3,4849952
436378.3,4849952
436383.2,4849952
436388.1,4849952
436393.1,4849952
436398,4849952
436402.9,4849952
436407.9,4849952
436412.8,4849952
436417.7,4849952
436422.7,4849952
436427.6,4849952
436432.5,4849952
436437.4,4849952
436442.4,4849952
436447.3,4849952
436452.2,4849952
436457.2,4849952
436462.1,4849952
436467,4849952
436472,4849952
436476.9,4849952
436481.8,4849952
436486.8,4849952
436491.7,4849952
436496.6,4849952
436501.6,4849952
436506.5,4849952
436511.4,4849952
436516.4,4849952
436521.3,4849952
436526.2,4849952
436531.2,4849952
436536.1,4849952
436541,4849952
436546,4849952
436550.9,4849952
436555.8,4849952
436560.8,4849952
436565.7,4849952
436570.6,4849952
436575.6,4849952
436314.1,4849947
436319.1,4849947
436324,4849947
436328.9,4849947
436333.9,4849947
436338.8,4849947
436343.7,4849947
436348.7,4849947
436353.6,4849947
436358.5,4849947
436363.5,4849947
436368.4,4849947
436373.3,4849947
436378.3,4849947
436383.2,4849947
436388.1,4849947
436393.1,4849947
436398,4849947
436402.9,4849947
436407.9,4849947
436412.8,4849947
436417.7,4849947
436422.7,4849947
436427.6,4849947
436432.5,4849947
436437.4,4849947
436442.4,4849947
436447.3,4849947
436452.2,4849947
436457.2,4849947
436462.1,4849947
436467,4849947
436472,4849947
436476.9,4849947
436481.8,4849947
436486.8,4849947
436491.7,4849947
436496.6,4849947
436501.6,4849947
436506.5,4849947
436511.4,4849947
436516.4,4849947
436521.3,4849947
436526.2,4849947
436531.2,4849947
436536.1,4849947
436541,4849947
436546,4849947
436550.9,4849947
436555.8,4849947
436560.8,4849947
436565.7,4849947
436570.6,4849947
436575.6,4849947
436309.2,4849943
436314.1,4849943
436319.1,4849943
436324,4849943
436328.9,4849943
436333.9,4849943
436338.8,4849943
436343.7,4849943
436348.7,4849943
436353.6,4849943
436358.5,4849943
436363.5,4849943
436368.4,4849943
436373.3,4849943
436378.3,4849943
436383.2,4849943
436388.1,4849943
436393.1,4849943
436398,4849943
436402.9,4849943
436407.9,4849943
436412.8,4849943
436417.7,4849943
436422.7,4849943
436427.6,4849943
436432.5,4849943
436437.4,4849943
436442.4,4849943
436447.3,4849943
436452.2,4849943
436457.2,4849943
436462.1,4849943
436467,4849943
436472,4849943
436476.9,4849943
436481.8,4849943
436486.8,4849943
436491.7,4849943
436496.6,4849943
436501.6,4849943
436506.5,4849943
436511.4,4849943
436516.4,4849943
436521.3,4849943
436526.2,4849943
436531.2,4849943
436536.1,4849943
436541,4849943
436546,4849943
436550.9,4849943
436555.8,4849943
436560.8,4849943
436565.7,4849943
436570.6,4849943
436575.6,4849943
436309.2,4849938
436314.1,4849938
436319.1,4849938
436324,4849938
436328.9,4849938
436333.9,4849938
436338.8,4849938
436343.7,4849938
436348.7,4849938
436353.6,4849938
436358.5,4849938
436363.5,4849938
436368.4,4849938
436373.3,4849938
436378.3,4849938
436383.2,4849938
436388.1,4849938
436393.1,4849938
436398,4849938
436402.9,4849938
436407.9,4849938
436412.8,4849938
436417.7,4849938
436422.7,4849938
436427.6,4849938
436432.5,4849938
436437.4,4849938
436442.4,4849938
436447.3,4849938
436452.2,4849938
436457.2,4849938
436462.1,4849938
436467,4849938
436472,4849938
436476.9,4849938
436481.8,4849938
436486.8,4849938
436491.7,4849938
436496.6,4849938
436501.6,4849938
436506.5,4849938
436511.4,4849938
436516.4,4849938
436521.3,4849938
436526.2,4849938
436531.2,4849938
436536.1,4849938
436541,4849938
436546,4849938
436550.9,4849938
436555.8,4849938
436560.8,4849938
436565.7,4849938
436570.6,4849938
436309.2,4849933
436314.1,4849933
436319.1,4849933
436324,4849933
436328.9,4849933
436333.9,4849933
436338.8,4849933
436343.7,4849933
436348.7,4849933
436353.6,4849933
436358.5,4849933
436363.5,4849933
436368.4,4849933
436373.3,4849933
436378.3,4849933
436383.2,4849933
436388.1,4849933
436393.1,4849933
436398,4849933
436402.9,4849933
436407.9,4849933
436412.8,4849933
436417.7,4849933
436422.7,4849933
436427.6,4849933
436432.5,4849933
436437.4,4849933
436442.4,4849933
436447.3,4849933
436452.2,4849933
436457.2,4849933
436462.1,4849933
436467,4849933
436472,4849933
436476.9,4849933
436481.8,4849933
436486.8,4849933
436491.7,4849933
436496.6,4849933
436501.6,4849933
436506.5,4849933
436511.4,4849933
436516.4,4849933
436521.3,4849933
436526.2,4849933
436531.2,4849933
436536.1,4849933
436541,4849933
436546,4849933
436550.9,4849933
436555.8,4849933
436560.8,4849933
436565.7,4849933
436570.6,4849933
436309.2,4849928
436314.1,4849928
436319.1,4849928
436324,4849928
436328.9,4849928
436333.9,4849928
436338.8,4849928
436343.7,4849928
436348.7,4849928
436353.6,4849928
436358.5,4849928
436363.5,4849928
436368.4,4849928
436373.3,4849928
436378.3,4849928
436383.2,4849928
436388.1,4849928
436393.1,4849928
436398,4849928
436402.9,4849928
436407.9,4849928
436412.8,4849928
436417.7,4849928
436422.7,4849928
436427.6,4849928
436432.5,4849928
436437.4,4849928
436442.4,4849928
436447.3,4849928
436452.2,4849928
436457.2,4849928
436462.1,4849928
436467,4849928
436472,4849928
436476.9,4849928
436481.8,4849928
436486.8,4849928
436491.7,4849928
436496.6,4849928
436501.6,4849928
436506.5,4849928
436511.4,4849928
436516.4,4849928
436521.3,4849928
436526.2,4849928
436531.2,4849928
436536.1,4849928
436541,4849928
436546,4849928
436550.9,4849928
436555.8,4849928
436560.8,4849928
436565.7,4849928
436570.6,4849928
436309.2,4849923
436314.1,4849923
436319.1,4849923
436324,4849923
436328.9,4849923
436333.9,4849923
436338.8,4849923
436343.7,4849923
436348.7,4849923
436353.6,4849923
436358.5,4849923
436363.5,4849923
436368.4,4849923
436373.3,4849923
436378.3,4849923
436383.2,4849923
436388.1,4849923
436393.1,4849923
436398,4849923
436402.9,4849923
436407.9,4849923
436412.8,4849923
436417.7,4849923
436422.7,4849923
436427.6,4849923
436432.5,4849923
436437.4,4849923
436442.4,4849923
436447.3,4849923
436452.2,4849923
436457.2,4849923
436462.1,4849923
436467,4849923
436472,4849923
436476.9,4849923
436481.8,4849923
436486.8,4849923
436491.7,4849923
436496.6,4849923
436501.6,4849923
436506.5,4849923
436511.4,4849923
436516.4,4849923
436521.3,4849923
436526.2,4849923
436531.2,4849923
436536.1,4849923
436541,4849923
436546,4849923
436550.9,4849923
436555.8,4849923
436560.8,4849923
436565.7,4849923
436309.2,4849918
436314.1,4849918
436319.1,4849918
436324,4849918
436328.9,4849918
436333.9,4849918
436338.8,4849918
436343.7,4849918
436348.7,4849918
436353.6,4849918
436358.5,4849918
436363.5,4849918
436368.4,4849918
436373.3,4849918
436378.3,4849918
436383.2,4849918
436388.1,4849918
436393.1,4849918
436398,4849918
436402.9,4849918
436407.9,4849918
436412.8,4849918
436417.7,4849918
436422.7,4849918
436427.6,4849918
436432.5,4849918
436437.4,4849918
436442.4,4849918
436447.3,4849918
436452.2,4849918
436457.2,4849918
436462.1,4849918
436467,4849918
436472,4849918
436476.9,4849918
436481.8,4849918
436486.8,4849918
436491.7,4849918
436496.6,4849918
436501.6,4849918
436506.5,4849918
436511.4,4849918
436516.4,4849918
436521.3,4849918
436526.2,4849918
436531.2,4849918
436536.1,4849918
436541,4849918
436546,4849918
436550.9,4849918
436555.8,4849918
436560.8,4849918
436565.7,4849918
436309.2,4849913
436314.1,4849913
436319.1,4849913
436324,4849913
436328.9,4849913
436333.9,4849913
436338.8,4849913
436343.7,4849913
436348.7,4849913
436353.6,4849913
436358.5,4849913
436363.5,4849913
436368.4,4849913
436373.3,4849913
436378.3,4849913
436383.2,4849913
436388.1,4849913
436393.1,4849913
436398,4849913
436402.9,4849913
436407.9,4849913
436412.8,4849913
436417.7,4849913
436422.7,4849913
436427.6,4849913
436432.5,4849913
436437.4,4849913
436442.4,4849913
436447.3,4849913
436452.2,4849913
436457.2,4849913
436462.1,4849913
436467,4849913
436472,4849913
436476.9,4849913
436481.8,4849913
436486.8,4849913
436491.7,4849913
436496.6,4849913
436501.6,4849913
436506.5,4849913
436511.4,4849913
436516.4,4849913
436521.3,4849913
436526.2,4849913
436531.2,4849913
436536.1,4849913
436541,4849913
436546,4849913
436550.9,4849913
436555.8,4849913
436560.8,4849913
436309.2,4849908
436314.1,4849908
436319.1,4849908
436324,4849908
436328.9,4849908
436333.9,4849908
436338.8,4849908
436343.7,4849908
436348.7,4849908
436353.6,4849908
436358.5,4849908
436363.5,4849908
436368.4,4849908
436373.3,4849908
436378.3,4849908
436383.2,4849908
436388.1,4849908
436393.1,4849908
436398,4849908
436402.9,4849908
436407.9,4849908
436412.8,4849908
436417.7,4849908
436422.7,4849908
436427.6,4849908
436432.5,4849908
436437.4,4849908
436442.4,4849908
436447.3,4849908
436452.2,4849908
436457.2,4849908
436462.1,4849908
436467,4849908
436472,4849908
436476.9,4849908
436481.8,4849908
436486.8,4849908
436491.7,4849908
436496.6,4849908
436501.6,4849908
436506.5,4849908
436511.4,4849908
436516.4,4849908
436521.3,4849908
436526.2,4849908
436531.2,4849908
436536.1,4849908
436541,4849908
436546,4849908
436550.9,4849908
436555.8,4849908
436560.8,4849908
436309.2,4849903
436314.1,4849903
436319.1,4849903
436324,4849903
436328.9,4849903
436333.9,4849903
436338.8,4849903
436343.7,4849903
436348.7,4849903
436353.6,4849903
436358.5,4849903
436363.5,4849903
436368.4,4849903
436373.3,4849903
436378.3,4849903
436383.2,4849903
436388.1,4849903
436393.1,4849903
436398,4849903
436402.9,4849903
436407.9,4849903
436412.8,4849903
436417.7,4849903
436422.7,4849903
436427.6,4849903
436432.5,4849903
436437.4,4849903
436442.4,4849903
436447.3,4849903
436452.2,4849903
436457.2,4849903
436462.1,4849903
436467,4849903
436472,4849903
436476.9,4849903
436481.8,4849903
436486.8,4849903
436491.7,4849903
436496.6,4849903
436501.6,4849903
436506.5,4849903
436511.4,4849903
436516.4,4849903
436521.3,4849903
436526.2,4849903
436531.2,4849903
436536.1,4849903
436541,4849903
436546,4849903
436550.9,4849903
436555.8,4849903
436309.2,4849898
436314.1,4849898
436319.1,4849898
436324,4849898
436328.9,4849898
436333.9,4849898
436338.8,4849898
436343.7,4849898
436348.7,4849898
436353.6,4849898
436358.5,4849898
436363.5,4849898
436368.4,4849898
436373.3,4849898
436378.3,4849898
436383.2,4849898
436388.1,4849898
436393.1,4849898
436398,4849898
436402.9,4849898
436407.9,4849898
436412.8,4849898
436417.7,4849898
436422.7,4849898
436427.6,4849898
436432.5,4849898
436437.4,4849898
436442.4,4849898
436447.3,4849898
436452.2,4849898
436457.2,4849898
436462.1,4849898
436467,4849898
436472,4849898
436476.9,4849898
436481.8,4849898
436486.8,4849898
436491.7,4849898
436496.6,4849898
436501.6,4849898
436506.5,4849898
436511.4,4849898
436516.4,4849898
436521.3,4849898
436526.2,4849898
436531.2,4849898
436536.1,4849898
436541,4849898
436546,4849898
436550.9,4849898
436309.2,4849893
436314.1,4849893
436319.1,4849893
436324,4849893
436328.9,4849893
436333.9,4849893
436338.8,4849893
436343.7,4849893
436348.7,4849893
436353.6,4849893
436358.5,4849893
436363.5,4849893
436368.4,4849893
436373.3,4849893
436378.3,4849893
436383.2,4849893
436388.1,4849893
436393.1,4849893
436398,4849893
436402.9,4849893
436407.9,4849893
436412.8,4849893
436417.7,4849893
436422.7,4849893
436427.6,4849893
436432.5,4849893
436437.4,4849893
436442.4,4849893
436447.3,4849893
436452.2,4849893
436457.2,4849893
436462.1,4849893
436467,4849893
436472,4849893
436476.9,4849893
436481.8,4849893
436486.8,4849893
436491.7,4849893
436496.6,4849893
436501.6,4849893
436506.5,4849893
436511.4,4849893
436516.4,4849893
436521.3,4849893
436526.2,4849893
436531.2,4849893
436536.1,4849893
436541,4849893
436546,4849893
436550.9,4849893
436309.2,4849888
436314.1,4849888
436319.1,4849888
436324,4849888
436328.9,4849888
436333.9,4849888
436338.8,4849888
436343.7,4849888
436348.7,4849888
436353.6,4849888
436358.5,4849888
436363.5,4849888
436368.4,4849888
436373.3,4849888
436378.3,4849888
436383.2,4849888
436388.1,4849888
436393.1,4849888
436398,4849888
436402.9,4849888
436407.9,4849888
436412.8,4849888
436417.7,4849888
436422.7,4849888
436427.6,4849888
436432.5,4849888
436437.4,4849888
436442.4,4849888
436447.3,4849888
436452.2,4849888
436457.2,4849888
436462.1,4849888
436467,4849888
436472,4849888
436476.9,4849888
436481.8,4849888
436486.8,4849888
436491.7,4849888
436496.6,4849888
436501.6,4849888
436506.5,4849888
436511.4,4849888
436516.4,4849888
436521.3,4849888
436526.2,4849888
436531.2,4849888
436536.1,4849888
436541,4849888
436546,4849888
436309.2,4849883
436314.1,4849883
436319.1,4849883
436324,4849883
436328.9,4849883
436333.9,4849883
436338.8,4849883
436343.7,4849883
436348.7,4849883
436353.6,4849883
436358.5,4849883
436363.5,4849883
436368.4,4849883
436373.3,4849883
436378.3,4849883
436383.2,4849883
436388.1,4849883
436393.1,4849883
436398,4849883
436402.9,4849883
436407.9,4849883
436412.8,4849883
436417.7,4849883
436422.7,4849883
436427.6,4849883
436432.5,4849883
436437.4,4849883
436442.4,4849883
436447.3,4849883
436452.2,4849883
436457.2,4849883
436462.1,4849883
436467,4849883
436472,4849883
436476.9,4849883
436481.8,4849883
436486.8,4849883
436491.7,4849883
436496.6,4849883
436501.6,4849883
436506.5,4849883
436511.4,4849883
436516.4,4849883
436521.3,4849883
436526.2,4849883
436531.2,4849883
436536.1,4849883
436541,4849883
436309.2,4849878
436314.1,4849878
436319.1,4849878
436324,4849878
436328.9,4849878
436333.9,4849878
436338.8,4849878
436343.7,4849878
436348.7,4849878
436353.6,4849878
436358.5,4849878
436363.5,4849878
436368.4,4849878
436373.3,4849878
436378.3,4849878
436383.2,4849878
436388.1,4849878
436393.1,4849878
436398,4849878
436402.9,4849878
436407.9,4849878
436412.8,4849878
436417.7,4849878
436422.7,4849878
436427.6,4849878
436432.5,4849878
436437.4,4849878
436442.4,4849878
436447.3,4849878
436452.2,4849878
436457.2,4849878
436462.1,4849878
436467,4849878
436472,4849878
436476.9,4849878
436481.8,4849878
436486.8,4849878
436491.7,4849878
436496.6,4849878
436501.6,4849878
436506.5,4849878
436511.4,4849878
436516.4,4849878
436521.3,4849878
436526.2,4849878
436531.2,4849878
436536.1,4849878
436309.2,4849873
436314.1,4849873
436319.1,4849873
436324,4849873
436328.9,4849873
436333.9,4849873
436338.8,4849873
436343.7,4849873
436348.7,4849873
436353.6,4849873
436358.5,4849873
436363.5,4849873
436368.4,4849873
436373.3,4849873
436378.3,4849873
436383.2,4849873
436388.1,4849873
436393.1,4849873
436398,4849873
436402.9,4849873
436407.9,4849873
436412.8,4849873
436417.7,4849873
436422.7,4849873
436427.6,4849873
436432.5,4849873
436437.4,4849873
436442.4,4849873
436447.3,4849873
436452.2,4849873
436457.2,4849873
436462.1,4849873
436467,4849873
436472,4849873
436476.9,4849873
436481.8,4849873
436486.8,4849873
436491.7,4849873
436496.6,4849873
436501.6,4849873
436506.5,4849873
436511.4,4849873
436516.4,4849873
436521.3,4849873
436526.2,4849873
436531.2,4849873
436309.2,4849868
436314.1,4849868
436319.1,4849868
436324,4849868
436328.9,4849868
436333.9,4849868
436338.8,4849868
436343.7,4849868
436348.7,4849868
436353.6,4849868
436358.5,4849868
436363.5,4849868
436368.4,4849868
436373.3,4849868
436378.3,4849868
436383.2,4849868
436388.1,4849868
436393.1,4849868
436398,4849868
436402.9,4849868
436407.9,4849868
436412.8,4849868
436417.7,4849868
436422.7,4849868
436427.6,4849868
436432.5,4849868
436437.4,4849868
436442.4,4849868
436447.3,4849868
436452.2,4849868
436457.2,4849868
436462.1,4849868
436467,4849868
436472,4849868
436476.9,4849868
436481.8,4849868
436486.8,4849868
436491.7,4849868
436496.6,4849868
436501.6,4849868
436506.5,4849868
436511.4,4849868
436516.4,4849868
436521.3,4849868
436526.2,4849868
436309.2,4849863
436314.1,4849863
436319.1,4849863
436324,4849863
436328.9,4849863
436333.9,4849863
436338.8,4849863
436343.7,4849863
436348.7,4849863
436353.6,4849863
436358.5,4849863
436363.5,4849863
436368.4,4849863
436373.3,4849863
436378.3,4849863
436383.2,4849863
436388.1,4849863
436393.1,4849863
436398,4849863
436402.9,4849863
436407.9,4849863
436412.8,4849863
436417.7,4849863
436422.7,4849863
436427.6,4849863
436432.5,4849863
436437.4,4849863
436442.4,4849863
436447.3,4849863
436452.2,4849863
436457.2,4849863
436462.1,4849863
436467,4849863
436472,4849863
436476.9,4849863
436481.8,4849863
436486.8,4849863
436491.7,4849863
436496.6,4849863
436501.6,4849863
436506.5,4849863
436511.4,4849863
436516.4,4849863
436521.3,4849863
436309.2,4849858
436314.1,4849858
436319.1,4849858
436324,4849858
436328.9,4849858
436333.9,4849858
436338.8,4849858
436343.7,4849858
436348.7,4849858
436353.6,4849858
436358.5,4849858
436363.5,4849858
436368.4,4849858
436373.3,4849858
436378.3,4849858
436383.2,4849858
436388.1,4849858
436393.1,4849858
436398,4849858
436402.9,4849858
436407.9,4849858
436412.8,4849858
436417.7,4849858
436422.7,4849858
436427.6,4849858
436432.5,4849858
436437.4,4849858
436442.4,4849858
436447.3,4849858
436452.2,4849858
436457.2,4849858
436462.1,4849858
436467,4849858
436472,4849858
436476.9,4849858
436481.8,4849858
436486.8,4849858
436491.7,4849858
436496.6,4849858
436501.6,4849858
436506.5,4849858
436511.4,4849858
436516.4,4849858
436309.2,4849853
436314.1,4849853
436319.1,4849853
436324,4849853
436328.9,4849853
436333.9,4849853
436338.8,4849853
436343.7,4849853
436348.7,4849853
436353.6,4849853
436358.5,4849853
436363.5,4849853
436368.4,4849853
436373.3,4849853
436378.3,4849853
436383.2,4849853
436388.1,4849853
436393.1,4849853
436398,4849853
436402.9,4849853
436407.9,4849853
436412.8,4849853
436417.7,4849853
436422.7,4849853
436427.6,4849853
436432.5,4849853
436437.4,4849853
436442.4,4849853
436447.3,4849853
436452.2,4849853
436457.2,4849853
436462.1,4849853
436467,4849853
436472,4849853
436476.9,4849853
436481.8,4849853
436486.8,4849853
436491.7,4849853
436496.6,4849853
436501.6,4849853
436506.5,4849853
436511.4,4849853
436309.2,4849848
436314.1,4849848
436319.1,4849848
436324,4849848
436328.9,4849848
436333.9,4849848
436338.8,4849848
436343.7,4849848
436348.7,4849848
436353.6,4849848
436358.5,4849848
436363.5,4849848
436368.4,4849848
436373.3,4849848
436378.3,4849848
436383.2,4849848
436388.1,4849848
436393.1,4849848
436398,4849848
436402.9,4849848
436407.9,4849848
436412.8,4849848
436417.7,4849848
436422.7,4849848
436427.6,4849848
436432.5,4849848
436437.4,4849848
436442.4,4849848
436447.3,4849848
436452.2,4849848
436457.2,4849848
436462.1,4849848
436467,4849848
436472,4849848
436476.9,4849848
436481.8,4849848
436486.8,4849848
436491.7,4849848
436496.6,4849848
436501.6,4849848
436506.5,4849848
436309.2,4849844
436314.1,4849844
436319.1,4849844
436324,4849844
436328.9,4849844
436333.9,4849844
436338.8,4849844
436343.7,4849844
436348.7,4849844
436353.6,4849844
436358.5,4849844
436363.5,4849844
436368.4,4849844
436373.3,4849844
436378.3,4849844
436383.2,4849844
436388.1,4849844
436393.1,4849844
436398,4849844
436402.9,4849844
436407.9,4849844
436412.8,4849844
436417.7,4849844
436422.7,4849844
436427.6,4849844
436432.5,4849844
436437.4,4849844
436442.4,4849844
436447.3,4849844
436452.2,4849844
436457.2,4849844
436462.1,4849844
436467,4849844
436472,4849844
436476.9,4849844
436481.8,4849844
436486.8,4849844
436491.7,4849844
436496.6,4849844
436501.6,4849844
436309.2,4849839
436314.1,4849839
436319.1,4849839
436324,4849839
436328.9,4849839
436333.9,4849839
436338.8,4849839
436343.7,4849839
436348.7,4849839
436353.6,4849839
436358.5,4849839
436363.5,4849839
436368.4,4849839
436373.3,4849839
436378.3,4849839
436383.2,4849839
436388.1,4849839
436393.1,4849839
436398,4849839
436402.9,4849839
436407.9,4849839
436412.8,4849839
436417.7,4849839
436422.7,4849839
436427.6,4849839
436432.5,4849839
436437.4,4849839
436442.4,4849839
436447.3,4849839
436452.2,4849839
436457.2,4849839
436462.1,4849839
436467,4849839
436472,4849839
436476.9,4849839
436481.8,4849839
436486.8,4849839
436491.7,4849839
436496.6,4849839
436309.2,4849834
436314.1,4849834
436319.1,4849834
436324,4849834
436328.9,4849834
436333.9,4849834
436338.8,4849834
436343.7,4849834
436348.7,4849834
436353.6,4849834
436358.5,4849834
436363.5,4849834
436368.4,4849834
436373.3,4849834
436378.3,4849834
436383.2,4849834
436388.1,4849834
436393.1,4849834
436398,4849834
436402.9,4849834
436407.9,4849834
436412.8,4849834
436417.7,4849834
436422.7,4849834
436427.6,4849834
436432.5,4849834
436437.4,4849834
436442.4,4849834
436447.3,4849834
436452.2,4849834
436457.2,4849834
436462.1,4849834
436467,4849834
436472,4849834
436476.9,4849834
436481.8,4849834
436486.8,4849834
436309.2,4849829
436314.1,4849829
436319.1,4849829
436324,4849829
436328.9,4849829
436333.9,4849829
436338.8,4849829
436343.7,4849829
436348.7,4849829
436353.6,4849829
436358.5,4849829
436363.5,4849829
436368.4,4849829
436373.3,4849829
436378.3,4849829
436383.2,4849829
436388.1,4849829
436393.1,4849829
436398,4849829
436402.9,4849829
436407.9,4849829
436412.8,4849829
436417.7,4849829
436422.7,4849829
436427.6,4849829
436432.5,4849829
436437.4,4849829
436442.4,4849829
436447.3,4849829
436452.2,4849829
436457.2,4849829
436462.1,4849829
436467,4849829
436472,4849829
